date,station_id,temperature,humidity,rainfall,wind_speed,cloud_cover,pressure,dew_point,station_name,latitude,longitude
2024-02-26,Falkirk,29.6,91.1,6.8,0.6,49.4,1009.7,27.8,Falkirk,-6.35,107.15
2024-02-27,Falkirk,25.8,84.6,5.0,3.7,39.5,1015.1,22.7,Falkirk,-6.35,107.15
2024-02-28,Falkirk,30.5,90.3,0.7,2.0,68.0,1009.7,28.6,Falkirk,-6.35,107.15
2024-02-29,Falkirk,29.6,86.9,4.3,2.7,15.4,1013.4,27.0,Falkirk,-6.35,107.15
2024-03-01,Falkirk,28.5,90.6,16.5,9.4,52.4,1004.9,26.6,Falkirk,-6.35,107.15
2024-03-02,Falkirk,33.6,79.2,8.6,2.9,26.1,1017.9,29.4,Falkirk,-6.35,107.15
2024-03-03,Falkirk,29.6,82.6,8.5,8.1,23.9,1018.0,26.1,Falkirk,-6.35,107.15
2024-03-04,Falkirk,28.6,87.3,3.7,1.8,100.0,1014.2,26.1,Falkirk,-6.35,107.15
2024-03-05,Falkirk,23.3,96.8,9.1,5.5,56.0,1015.1,22.7,Falkirk,-6.35,107.15
2024-03-06,Falkirk,30.2,98.1,4.8,7.5,31.6,1005.2,29.9,Falkirk,-6.35,107.15
2024-03-07,Falkirk,29.0,81.4,4.8,4.7,43.6,1011.6,25.3,Falkirk,-6.35,107.15
2024-03-08,Falkirk,33.0,81.3,10.0,0.6,35.8,1015.2,29.3,Falkirk,-6.35,107.15
2024-03-09,Falkirk,28.2,82.6,3.9,4.4,37.1,1012.6,24.7,Falkirk,-6.35,107.15
2024-03-10,Falkirk,24.0,85.0,2.8,3.1,77.5,1010.2,21.0,Falkirk,-6.35,107.15
2024-03-11,Falkirk,28.6,88.5,4.0,4.9,59.7,1005.3,26.2,Falkirk,-6.35,107.15
2024-03-12,Falkirk,28.7,83.6,4.5,3.6,29.1,1012.0,25.4,Falkirk,-6.35,107.15
2024-03-13,Falkirk,26.9,83.7,10.1,1.9,48.9,1010.2,23.7,Falkirk,-6.35,107.15
2024-03-14,Falkirk,30.3,76.1,12.0,1.5,27.8,1014.6,25.5,Falkirk,-6.35,107.15
2024-03-15,Falkirk,27.7,75.7,11.4,1.6,26.3,1010.7,22.9,Falkirk,-6.35,107.15
2024-03-16,Falkirk,28.5,89.6,3.9,2.3,4.7,1014.1,26.4,Falkirk,-6.35,107.15
2024-03-17,Falkirk,25.6,81.4,5.9,5.6,65.6,1011.7,21.9,Falkirk,-6.35,107.15
2024-03-18,Falkirk,26.9,77.4,9.2,9.9,23.0,1020.8,22.4,Falkirk,-6.35,107.15
2024-03-19,Falkirk,31.0,84.2,10.0,3.7,58.5,1015.3,27.8,Falkirk,-6.35,107.15
2024-03-20,Falkirk,28.0,83.1,1.6,2.0,30.7,1010.8,24.6,Falkirk,-6.35,107.15
2024-03-21,Falkirk,29.4,89.0,2.2,3.7,74.5,1006.8,27.2,Falkirk,-6.35,107.15
2024-03-22,Falkirk,28.2,86.7,4.8,9.4,39.9,1013.6,25.5,Falkirk,-6.35,107.15
2024-03-23,Falkirk,31.1,81.4,5.1,3.5,29.1,1013.8,27.3,Falkirk,-6.35,107.15
2024-03-24,Falkirk,29.9,85.4,4.3,5.0,42.9,1002.7,27.0,Falkirk,-6.35,107.15
2024-03-25,Falkirk,28.0,87.8,6.1,0.7,30.8,1015.7,25.6,Falkirk,-6.35,107.15
2024-03-26,Falkirk,30.2,84.7,11.7,1.8,32.3,1012.0,27.1,Falkirk,-6.35,107.15
2024-03-27,Falkirk,25.1,78.8,11.9,1.6,32.0,1010.3,20.8,Falkirk,-6.35,107.15
2024-03-28,Falkirk,27.9,81.4,5.3,4.2,30.4,1009.7,24.2,Falkirk,-6.35,107.15
2024-03-29,Falkirk,28.7,84.5,1.5,2.3,72.9,1012.1,25.6,Falkirk,-6.35,107.15
2024-03-30,Falkirk,27.7,77.1,5.4,1.2,11.6,1019.8,23.1,Falkirk,-6.35,107.15
2024-03-31,Falkirk,28.2,86.7,12.8,11.0,50.4,1022.6,25.5,Falkirk,-6.35,107.15
2024-04-01,Falkirk,29.6,86.2,3.3,5.9,44.0,1013.7,26.9,Falkirk,-6.35,107.15
2024-04-02,Falkirk,27.5,78.3,5.1,1.1,29.4,1001.7,23.2,Falkirk,-6.35,107.15
2024-04-03,Falkirk,29.2,87.6,6.0,2.8,36.0,1011.7,26.7,Falkirk,-6.35,107.15
2024-04-04,Falkirk,26.3,82.8,5.4,0.7,67.0,1008.1,22.9,Falkirk,-6.35,107.15
2024-04-05,Falkirk,27.2,79.7,1.9,12.8,67.8,1011.7,23.1,Falkirk,-6.35,107.15
2024-04-06,Falkirk,27.5,87.6,13.6,13.4,15.0,1016.2,25.0,Falkirk,-6.35,107.15
2024-04-07,Falkirk,27.5,76.9,4.9,7.0,17.7,1015.4,22.9,Falkirk,-6.35,107.15
2024-04-08,Falkirk,30.3,86.1,1.2,3.6,15.7,1013.7,27.5,Falkirk,-6.35,107.15
2024-04-09,Falkirk,28.9,80.6,15.7,5.5,87.3,1011.9,25.0,Falkirk,-6.35,107.15
2024-04-10,Falkirk,28.2,84.1,3.8,3.4,88.8,1007.0,25.1,Falkirk,-6.35,107.15
2024-04-11,Falkirk,30.6,82.7,5.0,7.3,11.7,1016.8,27.2,Falkirk,-6.35,107.15
2024-04-12,Falkirk,30.7,86.7,7.5,3.5,19.5,1012.2,28.1,Falkirk,-6.35,107.15
2024-04-13,Falkirk,28.9,83.9,9.0,2.5,18.9,1019.1,25.7,Falkirk,-6.35,107.15
2024-04-14,Falkirk,27.7,83.8,1.6,4.1,100.0,1013.0,24.5,Falkirk,-6.35,107.15
2024-04-15,Falkirk,28.2,86.3,2.4,1.0,29.7,1015.1,25.4,Falkirk,-6.35,107.15
2024-04-16,Falkirk,33.3,88.9,3.1,2.7,87.8,1006.2,31.0,Falkirk,-6.35,107.15
2024-04-17,Falkirk,28.1,77.1,3.4,3.9,14.3,1010.7,23.6,Falkirk,-6.35,107.15
2024-04-18,Falkirk,29.8,81.4,7.5,4.2,34.8,1015.1,26.1,Falkirk,-6.35,107.15
2024-04-19,Falkirk,31.1,84.7,0.2,1.6,31.3,1005.7,28.0,Falkirk,-6.35,107.15
2024-04-20,Falkirk,27.9,85.6,3.7,0.6,37.5,1018.0,25.0,Falkirk,-6.35,107.15
2024-04-21,Falkirk,29.0,91.5,5.7,10.2,37.0,1019.5,27.3,Falkirk,-6.35,107.15
2024-04-22,Falkirk,29.5,93.0,14.0,0.7,70.2,1013.2,28.1,Falkirk,-6.35,107.15
2024-04-23,Falkirk,28.8,89.9,6.7,3.2,16.1,1011.8,26.8,Falkirk,-6.35,107.15
2024-04-24,Falkirk,27.9,81.6,2.5,3.2,35.7,1016.6,24.2,Falkirk,-6.35,107.15
2024-04-25,Falkirk,30.7,78.0,6.8,1.2,46.1,1019.4,26.3,Falkirk,-6.35,107.15
2024-04-26,Falkirk,28.5,76.3,9.6,2.0,59.9,1011.2,23.7,Falkirk,-6.35,107.15
2024-04-27,Falkirk,26.4,89.2,7.1,2.2,20.3,1008.2,24.3,Falkirk,-6.35,107.15
2024-04-28,Falkirk,27.2,90.7,3.1,2.6,78.2,1016.4,25.3,Falkirk,-6.35,107.15
2024-04-29,Falkirk,30.5,86.3,7.4,3.8,100.0,1008.8,27.8,Falkirk,-6.35,107.15
2024-04-30,Falkirk,27.7,78.3,2.1,7.0,44.4,1012.0,23.3,Falkirk,-6.35,107.15
2024-05-01,Falkirk,28.2,70.9,0.1,3.6,7.8,1010.4,22.4,Falkirk,-6.35,107.15
2024-05-02,Falkirk,32.1,72.6,0.2,1.3,19.5,1015.9,26.6,Falkirk,-6.35,107.15
2024-05-03,Falkirk,29.8,78.3,1.4,1.8,65.5,1016.0,25.5,Falkirk,-6.35,107.15
2024-05-04,Falkirk,29.7,74.6,1.3,4.0,22.6,1012.2,24.6,Falkirk,-6.35,107.15
2024-05-05,Falkirk,27.6,75.1,0.4,9.6,30.9,1016.8,22.6,Falkirk,-6.35,107.15
2024-05-06,Falkirk,30.6,76.3,0.0,1.8,74.2,1009.5,25.8,Falkirk,-6.35,107.15
2024-05-07,Falkirk,25.8,82.3,0.6,4.4,65.7,1008.6,22.3,Falkirk,-6.35,107.15
2024-05-08,Falkirk,28.5,71.2,0.1,6.2,25.2,1014.1,22.7,Falkirk,-6.35,107.15
2024-05-09,Falkirk,29.3,76.6,0.0,4.4,41.2,1016.3,24.6,Falkirk,-6.35,107.15
2024-05-10,Falkirk,30.6,75.4,0.0,1.7,29.2,1016.9,25.7,Falkirk,-6.35,107.15
2024-05-11,Falkirk,26.3,76.1,0.0,5.3,33.7,1018.9,21.6,Falkirk,-6.35,107.15
2024-05-12,Falkirk,24.5,74.0,0.0,7.0,74.6,1014.2,19.3,Falkirk,-6.35,107.15
2024-05-13,Falkirk,27.2,78.5,0.0,3.5,36.5,1015.3,22.9,Falkirk,-6.35,107.15
2024-05-14,Falkirk,28.2,78.5,0.0,2.1,50.2,1016.8,23.9,Falkirk,-6.35,107.15
2024-05-15,Falkirk,29.0,77.5,0.6,6.2,10.1,1022.7,24.5,Falkirk,-6.35,107.15
2024-05-16,Falkirk,30.4,86.7,0.6,5.5,43.5,1016.0,27.8,Falkirk,-6.35,107.15
2024-05-17,Falkirk,30.7,72.4,0.0,13.0,25.8,1016.1,25.1,Falkirk,-6.35,107.15
2024-05-18,Falkirk,28.6,77.0,2.8,3.3,26.1,1016.1,24.0,Falkirk,-6.35,107.15
2024-05-19,Falkirk,27.8,75.3,0.0,2.1,41.4,1012.4,22.9,Falkirk,-6.35,107.15
2024-05-20,Falkirk,26.6,74.9,0.9,1.2,20.6,1016.8,21.6,Falkirk,-6.35,107.15
2024-05-21,Falkirk,25.2,74.1,0.3,2.5,100.0,1012.1,20.0,Falkirk,-6.35,107.15
2024-05-22,Falkirk,29.2,69.5,0.3,2.7,18.5,1019.6,23.1,Falkirk,-6.35,107.15
2024-05-23,Falkirk,27.8,79.5,1.6,3.8,50.6,1010.7,23.7,Falkirk,-6.35,107.15
2024-05-24,Falkirk,29.3,70.2,0.3,1.2,14.5,1013.7,23.3,Falkirk,-6.35,107.15
2024-05-25,Falkirk,32.2,76.7,0.4,5.1,37.3,1024.8,27.6,Falkirk,-6.35,107.15
2024-05-26,Falkirk,29.9,83.7,0.0,4.7,30.0,1016.1,26.6,Falkirk,-6.35,107.15
2024-05-27,Falkirk,33.2,72.8,0.0,7.9,53.2,1006.1,27.7,Falkirk,-6.35,107.15
2024-05-28,Falkirk,30.8,66.2,0.7,2.3,9.6,1017.0,24.0,Falkirk,-6.35,107.15
2024-05-29,Falkirk,29.4,69.5,1.1,1.9,39.8,1014.6,23.3,Falkirk,-6.35,107.15
2024-05-30,Falkirk,26.7,81.2,0.2,1.4,57.4,1010.1,22.9,Falkirk,-6.35,107.15
2024-05-31,Falkirk,28.6,78.9,0.6,9.1,56.9,1011.5,24.3,Falkirk,-6.35,107.15
2024-06-01,Falkirk,29.6,76.7,0.1,1.4,31.3,1002.8,24.9,Falkirk,-6.35,107.15
2024-06-02,Falkirk,28.8,70.9,0.4,6.4,24.0,1014.6,23.0,Falkirk,-6.35,107.15
2024-06-03,Falkirk,26.6,81.2,0.0,0.2,84.9,1012.6,22.9,Falkirk,-6.35,107.15
2024-06-04,Falkirk,28.0,78.1,2.2,6.6,98.5,1006.3,23.6,Falkirk,-6.35,107.15
2024-06-05,Falkirk,29.6,78.2,0.2,2.5,16.0,1012.0,25.2,Falkirk,-6.35,107.15
2024-06-06,Falkirk,28.2,75.8,0.2,7.3,52.8,1006.4,23.4,Falkirk,-6.35,107.15
2024-06-07,Falkirk,30.1,72.1,0.4,8.0,46.6,1007.7,24.5,Falkirk,-6.35,107.15
2024-06-08,Falkirk,30.8,71.1,0.2,0.6,13.4,1009.4,25.1,Falkirk,-6.35,107.15
2024-06-09,Falkirk,26.8,72.6,0.1,2.6,54.8,1015.7,21.3,Falkirk,-6.35,107.15
2024-06-10,Falkirk,27.9,77.3,0.0,8.1,100.0,1012.6,23.4,Falkirk,-6.35,107.15
2024-06-11,Falkirk,22.6,72.1,1.5,1.9,68.7,1013.2,17.0,Falkirk,-6.35,107.15
2024-06-12,Falkirk,27.4,69.9,0.5,1.3,36.2,1017.4,21.4,Falkirk,-6.35,107.15
2024-06-13,Falkirk,28.3,69.6,1.0,5.1,32.4,1011.2,22.2,Falkirk,-6.35,107.15
2024-06-14,Falkirk,29.0,71.8,0.0,7.1,36.6,1010.5,23.3,Falkirk,-6.35,107.15
2024-06-15,Falkirk,28.2,76.0,3.0,0.9,100.0,1017.6,23.4,Falkirk,-6.35,107.15
2024-06-16,Falkirk,28.1,63.4,3.2,2.4,35.4,1020.1,20.8,Falkirk,-6.35,107.15
2024-06-17,Falkirk,24.6,80.5,2.1,3.1,33.5,1008.5,20.6,Falkirk,-6.35,107.15
2024-06-18,Falkirk,28.8,69.6,0.6,1.4,37.7,1008.8,22.8,Falkirk,-6.35,107.15
2024-06-19,Falkirk,29.4,68.8,0.2,2.0,30.3,1016.8,23.2,Falkirk,-6.35,107.15
2024-06-20,Falkirk,28.1,69.0,0.0,2.4,34.6,1003.2,21.9,Falkirk,-6.35,107.15
2024-06-21,Falkirk,30.2,64.2,1.1,1.7,51.8,1000.8,23.0,Falkirk,-6.35,107.15
2024-06-22,Falkirk,25.6,76.7,0.6,2.0,63.3,1012.1,20.9,Falkirk,-6.35,107.15
2024-06-23,Falkirk,30.5,75.3,1.3,4.7,28.1,1011.7,25.6,Falkirk,-6.35,107.15
2024-06-24,Falkirk,28.2,79.2,0.5,6.7,25.8,1015.3,24.1,Falkirk,-6.35,107.15
2024-06-25,Falkirk,29.2,74.4,0.0,3.9,100.0,1008.5,24.1,Falkirk,-6.35,107.15
2024-06-26,Falkirk,27.9,75.8,2.4,3.3,46.2,1013.8,23.0,Falkirk,-6.35,107.15
2024-06-27,Falkirk,30.2,80.6,0.1,2.5,33.4,1021.1,26.4,Falkirk,-6.35,107.15
2024-06-28,Falkirk,26.9,81.1,0.0,2.2,48.6,1007.2,23.1,Falkirk,-6.35,107.15
2024-06-29,Falkirk,25.5,72.0,0.3,8.1,20.3,1014.4,19.9,Falkirk,-6.35,107.15
2024-06-30,Falkirk,27.7,72.0,0.0,0.8,56.8,1006.8,22.1,Falkirk,-6.35,107.15
2024-07-01,Falkirk,29.3,73.4,0.2,6.1,40.4,1015.1,24.0,Falkirk,-6.35,107.15
2024-07-02,Falkirk,29.4,74.4,0.0,0.3,40.9,1015.1,24.3,Falkirk,-6.35,107.15
2024-07-03,Falkirk,28.5,74.2,0.9,2.2,50.7,1013.2,23.3,Falkirk,-6.35,107.15
2024-07-04,Falkirk,27.2,81.5,0.1,6.9,45.6,1002.5,23.5,Falkirk,-6.35,107.15
2024-07-05,Falkirk,27.3,77.4,0.1,2.7,46.5,1016.8,22.8,Falkirk,-6.35,107.15
2024-07-06,Falkirk,28.4,78.1,0.1,7.2,31.7,1014.1,24.0,Falkirk,-6.35,107.15
2024-07-07,Falkirk,27.7,81.5,0.1,5.1,15.0,1016.7,24.0,Falkirk,-6.35,107.15
2024-07-08,Falkirk,29.0,70.5,0.2,5.0,81.5,1006.7,23.1,Falkirk,-6.35,107.15
2024-07-09,Falkirk,26.2,74.6,0.1,2.6,8.7,1015.1,21.1,Falkirk,-6.35,107.15
2024-07-10,Falkirk,29.2,74.8,0.4,1.8,28.5,1022.1,24.2,Falkirk,-6.35,107.15
2024-07-11,Falkirk,28.9,76.4,0.5,5.1,25.9,1008.4,24.2,Falkirk,-6.35,107.15
2024-07-12,Falkirk,24.3,74.9,0.5,1.9,15.5,1015.6,19.2,Falkirk,-6.35,107.15
2024-07-13,Falkirk,26.1,77.8,2.2,3.5,48.5,1015.5,21.7,Falkirk,-6.35,107.15
2024-07-14,Falkirk,28.2,70.9,1.1,2.8,35.0,1019.3,22.3,Falkirk,-6.35,107.15
2024-07-15,Falkirk,26.3,77.4,0.3,1.7,19.4,1009.1,21.8,Falkirk,-6.35,107.15
2024-07-16,Falkirk,24.1,81.3,0.2,9.5,24.8,1008.8,20.4,Falkirk,-6.35,107.15
2024-07-17,Falkirk,29.1,80.4,1.0,1.3,29.0,1020.5,25.2,Falkirk,-6.35,107.15
2024-07-18,Falkirk,27.7,70.9,0.3,3.7,49.3,1019.3,21.9,Falkirk,-6.35,107.15
2024-07-19,Falkirk,28.9,77.0,1.4,4.5,6.6,1020.3,24.3,Falkirk,-6.35,107.15
2024-07-20,Falkirk,26.3,72.0,0.0,2.4,43.9,1009.9,20.7,Falkirk,-6.35,107.15
2024-07-21,Falkirk,27.0,78.9,0.0,9.8,36.7,1009.9,22.7,Falkirk,-6.35,107.15
2024-07-22,Falkirk,26.2,77.7,0.1,1.8,38.6,1011.7,21.7,Falkirk,-6.35,107.15
2024-07-23,Falkirk,26.1,80.4,0.1,3.1,82.0,1012.4,22.2,Falkirk,-6.35,107.15
2024-07-24,Falkirk,27.3,73.2,0.0,6.5,15.8,1009.1,22.0,Falkirk,-6.35,107.15
2024-07-25,Falkirk,24.3,77.5,0.5,6.0,5.0,1020.0,19.9,Falkirk,-6.35,107.15
2024-07-26,Falkirk,27.9,69.3,1.0,3.2,34.8,1012.0,21.8,Falkirk,-6.35,107.15
2024-07-27,Falkirk,26.5,81.4,0.0,1.0,97.9,1018.0,22.8,Falkirk,-6.35,107.15
2024-07-28,Falkirk,26.7,73.5,0.0,8.8,22.9,1011.3,21.4,Falkirk,-6.35,107.15
2024-07-29,Falkirk,25.6,71.2,0.0,2.3,20.1,1018.5,19.8,Falkirk,-6.35,107.15
2024-07-30,Falkirk,21.5,81.0,0.2,4.0,65.0,1018.0,17.7,Falkirk,-6.35,107.15
2024-07-31,Falkirk,24.3,74.7,0.0,2.2,54.4,1009.8,19.2,Falkirk,-6.35,107.15
2024-08-01,Falkirk,26.0,76.3,0.9,4.7,70.7,1015.1,21.2,Falkirk,-6.35,107.15
2024-08-02,Falkirk,27.2,68.4,0.0,7.6,24.7,1011.7,20.9,Falkirk,-6.35,107.15
2024-08-03,Falkirk,24.6,74.4,0.0,0.7,43.5,1015.7,19.5,Falkirk,-6.35,107.15
2024-08-04,Falkirk,29.8,73.3,0.0,1.6,15.5,1013.0,24.5,Falkirk,-6.35,107.15
2024-08-05,Falkirk,24.6,62.9,0.0,15.6,40.6,1007.9,17.2,Falkirk,-6.35,107.15
2024-08-06,Falkirk,26.2,81.4,0.1,4.5,32.1,1009.6,22.5,Falkirk,-6.35,107.15
2024-08-07,Falkirk,29.1,76.7,0.0,10.6,53.8,1010.3,24.4,Falkirk,-6.35,107.15
2024-08-08,Falkirk,25.2,77.1,1.5,1.2,18.5,1012.7,20.6,Falkirk,-6.35,107.15
2024-08-09,Falkirk,24.5,80.0,0.2,1.9,16.7,1007.2,20.5,Falkirk,-6.35,107.15
2024-08-10,Falkirk,25.8,78.4,1.2,1.7,30.2,1015.6,21.5,Falkirk,-6.35,107.15
2024-08-11,Falkirk,26.4,77.1,0.0,5.9,44.0,1013.5,21.8,Falkirk,-6.35,107.15
2024-08-12,Falkirk,24.8,66.0,0.2,2.8,28.5,1007.0,18.0,Falkirk,-6.35,107.15
2024-08-13,Falkirk,29.5,75.4,0.0,2.9,72.7,1016.8,24.6,Falkirk,-6.35,107.15
2024-08-14,Falkirk,25.8,71.4,0.0,0.6,19.2,1027.3,20.1,Falkirk,-6.35,107.15
2024-08-15,Falkirk,27.1,73.0,0.0,2.7,42.7,1017.8,21.7,Falkirk,-6.35,107.15
2024-08-16,Falkirk,27.1,73.4,0.0,1.0,27.6,1003.7,21.8,Falkirk,-6.35,107.15
2024-08-17,Falkirk,27.1,82.8,1.4,2.4,29.0,1012.7,23.7,Falkirk,-6.35,107.15
2024-08-18,Falkirk,29.0,70.7,0.1,4.3,36.1,1014.3,23.2,Falkirk,-6.35,107.15
2024-08-19,Falkirk,26.1,64.8,0.1,6.6,39.5,1005.2,19.0,Falkirk,-6.35,107.15
2024-08-20,Falkirk,29.4,73.1,0.3,7.3,69.2,1013.9,24.0,Falkirk,-6.35,107.15
2024-08-21,Falkirk,27.9,73.4,1.2,5.4,6.5,1004.6,22.6,Falkirk,-6.35,107.15
2024-08-22,Falkirk,28.2,78.4,0.0,2.0,51.0,1010.8,23.9,Falkirk,-6.35,107.15
2024-08-23,Falkirk,25.2,70.5,0.0,3.0,44.3,1011.5,19.3,Falkirk,-6.35,107.15
2024-08-24,Falkirk,23.5,81.3,0.3,4.9,25.0,1007.6,19.8,Falkirk,-6.35,107.15
2024-08-25,Falkirk,23.5,71.1,0.1,0.8,61.8,1005.4,17.7,Falkirk,-6.35,107.15
2024-08-26,Falkirk,23.8,73.9,1.5,3.1,15.4,1014.0,18.6,Falkirk,-6.35,107.15
2024-08-27,Falkirk,25.0,71.5,0.2,2.5,8.3,1009.6,19.3,Falkirk,-6.35,107.15
2024-08-28,Falkirk,25.9,77.1,1.0,6.2,16.2,1024.3,21.3,Falkirk,-6.35,107.15
2024-08-29,Falkirk,24.5,69.1,0.1,7.3,41.4,1016.6,18.3,Falkirk,-6.35,107.15
2024-08-30,Falkirk,26.9,67.7,0.0,0.6,26.6,1015.0,20.4,Falkirk,-6.35,107.15
2024-08-31,Falkirk,28.1,72.8,0.5,7.4,93.2,1021.7,22.6,Falkirk,-6.35,107.15
2024-09-01,Falkirk,27.3,72.3,0.1,1.5,98.4,1017.3,21.7,Falkirk,-6.35,107.15
2024-09-02,Falkirk,23.5,77.8,0.1,7.4,19.3,1012.2,19.0,Falkirk,-6.35,107.15
2024-09-03,Falkirk,25.5,78.6,0.5,6.2,61.7,1013.9,21.2,Falkirk,-6.35,107.15
2024-09-04,Falkirk,26.0,69.2,0.3,3.5,95.7,1010.5,19.9,Falkirk,-6.35,107.15
2024-09-05,Falkirk,25.9,75.9,0.0,1.7,81.5,1015.0,21.1,Falkirk,-6.35,107.15
2024-09-06,Falkirk,21.6,86.8,0.4,5.8,93.0,1007.1,18.9,Falkirk,-6.35,107.15
2024-09-07,Falkirk,25.4,78.8,0.4,2.9,27.1,1008.2,21.2,Falkirk,-6.35,107.15
2024-09-08,Falkirk,23.6,82.9,1.4,2.1,47.6,1008.5,20.2,Falkirk,-6.35,107.15
2024-09-09,Falkirk,26.0,80.7,0.4,1.4,34.9,1011.3,22.2,Falkirk,-6.35,107.15
2024-09-10,Falkirk,22.9,76.7,0.4,4.6,30.1,1013.3,18.3,Falkirk,-6.35,107.15
2024-09-11,Falkirk,26.3,71.2,0.4,0.5,38.1,1014.4,20.6,Falkirk,-6.35,107.15
2024-09-12,Falkirk,25.2,68.8,1.4,3.5,14.8,1016.9,18.9,Falkirk,-6.35,107.15
2024-09-13,Falkirk,26.7,69.5,1.0,8.6,23.7,1010.4,20.6,Falkirk,-6.35,107.15
2024-09-14,Falkirk,24.3,78.9,0.4,1.2,71.6,1012.7,20.1,Falkirk,-6.35,107.15
2024-09-15,Falkirk,26.3,76.8,0.0,3.5,37.7,1018.1,21.7,Falkirk,-6.35,107.15
2024-09-16,Falkirk,25.7,68.5,0.7,4.1,53.0,1022.3,19.4,Falkirk,-6.35,107.15
2024-09-17,Falkirk,25.0,77.4,0.1,6.1,13.0,1016.5,20.5,Falkirk,-6.35,107.15
2024-09-18,Falkirk,24.3,81.0,0.1,0.9,12.7,1012.1,20.5,Falkirk,-6.35,107.15
2024-09-19,Falkirk,24.3,71.2,0.0,6.4,46.1,1009.6,18.5,Falkirk,-6.35,107.15
2024-09-20,Falkirk,28.8,78.2,0.1,9.8,64.6,1013.8,24.4,Falkirk,-6.35,107.15
2024-09-21,Falkirk,26.8,83.4,0.3,2.0,52.3,1006.1,23.4,Falkirk,-6.35,107.15
2024-09-22,Falkirk,22.1,71.2,0.1,0.4,40.7,1011.3,16.3,Falkirk,-6.35,107.15
2024-09-23,Falkirk,20.4,68.3,0.1,1.6,28.2,1022.9,14.1,Falkirk,-6.35,107.15
2024-09-24,Falkirk,26.5,73.3,0.3,2.2,71.6,1000.4,21.2,Falkirk,-6.35,107.15
2024-09-25,Falkirk,21.2,76.3,3.1,0.8,64.0,1007.7,16.5,Falkirk,-6.35,107.15
2024-09-26,Falkirk,22.7,73.1,0.1,5.3,70.7,1015.2,17.3,Falkirk,-6.35,107.15
2024-09-27,Falkirk,25.6,74.9,0.7,3.0,16.9,1014.1,20.5,Falkirk,-6.35,107.15
2024-09-28,Falkirk,27.4,70.2,0.1,4.0,32.1,1009.6,21.4,Falkirk,-6.35,107.15
2024-09-29,Falkirk,27.2,77.6,0.4,1.2,75.6,1010.1,22.7,Falkirk,-6.35,107.15
2024-09-30,Falkirk,23.7,73.0,0.8,2.6,25.7,1012.3,18.3,Falkirk,-6.35,107.15
2024-10-01,Falkirk,23.0,65.5,0.0,6.6,99.1,1006.9,16.1,Falkirk,-6.35,107.15
2024-10-02,Falkirk,24.7,72.9,0.0,10.6,34.7,1017.3,19.3,Falkirk,-6.35,107.15
2024-10-03,Falkirk,25.0,75.6,0.1,1.5,42.2,1014.0,20.1,Falkirk,-6.35,107.15
2024-10-04,Falkirk,27.4,73.4,0.0,1.0,64.9,1006.8,22.1,Falkirk,-6.35,107.15
2024-10-05,Falkirk,24.4,75.2,1.4,0.4,100.0,1013.2,19.5,Falkirk,-6.35,107.15
2024-10-06,Falkirk,21.8,76.6,1.3,12.7,36.0,1016.6,17.1,Falkirk,-6.35,107.15
2024-10-07,Falkirk,26.0,62.7,0.6,1.7,53.0,1011.7,18.5,Falkirk,-6.35,107.15
2024-10-08,Falkirk,25.6,85.2,0.2,2.1,31.7,1015.2,22.7,Falkirk,-6.35,107.15
2024-10-09,Falkirk,22.4,74.0,0.0,1.1,76.4,1007.9,17.2,Falkirk,-6.35,107.15
2024-10-10,Falkirk,26.1,80.7,0.0,1.5,28.2,1015.3,22.3,Falkirk,-6.35,107.15
2024-10-11,Falkirk,25.0,78.1,0.2,4.9,10.1,1006.5,20.6,Falkirk,-6.35,107.15
2024-10-12,Falkirk,27.3,82.4,0.1,8.6,52.1,1015.9,23.7,Falkirk,-6.35,107.15
2024-10-13,Falkirk,26.1,72.1,0.0,5.0,83.3,1019.0,20.5,Falkirk,-6.35,107.15
2024-10-14,Falkirk,25.0,80.5,0.1,5.1,7.2,1021.1,21.1,Falkirk,-6.35,107.15
2024-10-15,Falkirk,23.9,78.7,0.1,1.3,89.8,1010.8,19.7,Falkirk,-6.35,107.15
2024-10-16,Falkirk,24.3,74.1,0.0,4.5,72.9,1009.7,19.2,Falkirk,-6.35,107.15
2024-10-17,Falkirk,28.2,70.5,0.0,2.4,19.5,1013.2,22.3,Falkirk,-6.35,107.15
2024-10-18,Falkirk,22.2,81.1,0.0,2.3,27.2,1018.1,18.4,Falkirk,-6.35,107.15
2024-10-19,Falkirk,23.0,80.1,0.4,6.0,27.3,1008.2,19.0,Falkirk,-6.35,107.15
2024-10-20,Falkirk,24.9,75.9,0.0,0.8,32.8,1014.9,20.1,Falkirk,-6.35,107.15
2024-10-21,Falkirk,23.0,81.7,0.0,3.3,46.9,1009.9,19.3,Falkirk,-6.35,107.15
2024-10-22,Falkirk,27.7,69.6,0.1,4.2,9.6,1005.8,21.7,Falkirk,-6.35,107.15
2024-10-23,Falkirk,27.2,82.9,0.0,3.3,21.1,1012.5,23.7,Falkirk,-6.35,107.15
2024-10-24,Falkirk,25.3,72.6,0.0,4.7,43.8,1002.5,19.8,Falkirk,-6.35,107.15
2024-10-25,Falkirk,26.3,73.4,0.3,2.1,32.7,1018.7,21.0,Falkirk,-6.35,107.15
2024-10-26,Falkirk,24.5,82.9,0.4,11.0,43.6,1011.0,21.1,Falkirk,-6.35,107.15
